id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,zip_code,school_type,school_level,charter,percent_internet_access,student_teacher_ratio
470453001946,0.0400534045393858,0.906612821807168,0.971233913701741,174676.0,25.3,0.0347082494969819,2016-2017,TN,37027,Regular School,High,No,0.7240000000000001,87.4381800197824
470453002096,0.0536004331348132,0.879901960784314,0.914529914529915,112333.0,22.4,0.110022607385079,2016-2017,TN,37179,Regular School,High,No,0.7240000000000001,89.1604675876727
470453002275,0.0413659566977645,0.77759183998725,0.751690370715785,80611.0,22.3,0.118136439267887,2016-2017,TN,37174,Regular School,High,No,0.7240000000000001,92.07077326343382
470455001641,0.0676713947990544,0.701942740286299,0.799209486166008,66935.0,20.3,0.17908787541713,2016-2017,TN,37090,Regular School,High,No,0.7240000000000001,84.63963963963964
470455001819,0.0851239669421488,0.277304100690215,0.620037807183365,37083.0,18.7,0.354312354312354,2016-2017,TN,37087,Regular School,High,No,0.7240000000000001,85.69506726457399
470455001820,0.0609276729559748,0.729351032448378,0.731353135313531,74621.0,21.3,0.138578680203046,2016-2017,TN,37122,Regular School,High,No,0.7240000000000001,89.54166666666667
470455001825,0.0716510903426791,0.449079401611047,0.701337295690936,44523.0,18.7,0.382926829268293,2016-2017,TN,37184,Regular School,High,No,0.7240000000000001,73.61111111111111
480000801508,0.0496098104793757,0.857285429141717,0.939183318853171,121406.0,24.5726495726496,0.0716216216216216,2016-2017,TX,78620,Regular School,High,No,0.768,81.20133481646273
480000906198,0.0474226804123711,0.809092915471198,0.852239674229203,76073.0,23.4981684981685,0.191964285714286,2016-2017,TX,78676,Regular School,High,No,0.768,64.38482886216467
480001005244,0.0329749103942652,0.845042678923178,0.802595997836668,76141.0,21.5689865689866,0.318103448275862,2016-2017,TX,78610,Regular School,High,No,0.768,102.24979445399508
480001009624,0.027906976744186,0.633296337402886,0.740871236386931,72462.0,19.4444444444444,0.48400180261379,2016-2017,TX,78640,Regular School,High,No,0.768,93.94258229370209
480001100128,0.113837375178317,0.397517101596149,0.818466353677621,57037.0,19.2735042735043,0.392857142857143,2016-2017,TX,76009,Regular School,High,No,0.768,86.07126330402592
480002207905,0.140515222482436,0.194729136163982,0.603423680456491,29784.0,16.5873015873016,0.859649122807018,2016-2017,TX,77017,Regular School,High,Yes,0.768,64.24825174825175
480003012221,0.141304347826087,0.449625791594704,0.539357242664183,43271.0,25.4761904761905,0.0635838150289017,2016-2017,TX,75039,Regular School,High,Yes,0.768,75.6966388968687
480004211302,0.262210796915167,0.462890625,0.52914798206278,19442.0,21.6910866910867,0.384615384615385,2016-2017,TX,76704,Regular School,High,Yes,0.768,49.136390708755215
480005412145,0.141970519782777,0.527379400260756,0.482549317147193,24000.0,21.7643467643468,0.780357142857143,2016-2017,TX,77099,Regular School,High,Yes,0.768,81.25741399762752
480013208279,0.0474226804123711,0.809092915471198,0.852239674229203,76073.0,21.5689865689866,0.464052287581699,2016-2017,TX,78676,Alternative School,High,Yes,0.768,45.480386583285956
480016312093,0.11077191452246,0.496370235934664,0.26530612244898,29948.0,23.4737484737485,0.0102564102564103,2016-2017,TX,75057,Regular School,High,Yes,0.768,70.2439024390244
480021008804,0.11892901618929,0.202549575070822,0.357720291026677,23690.0,22.1306471306471,0.612099644128114,2016-2017,TX,77099,Regular School,High,Yes,0.768,76.50972364380758
